ID_0,est,se
ALB,0,0
ARG,0.01200000000000001,0.10893974420691407
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.974,0.15921478998305827
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.18500000000000005,0.38849186082326864
HND,0.014000000000000012,0.11754921445002436
HRV,0,0
HUN,0,0
IND,0.05425600000000008,0.10884331502014549
ITA,0,0
MEX,0.9969881836094316,0.26886594653923895
NLD,0,0
PAK,0.028000000000000025,0.16505527329729044
PER,0.08199999999999996,0.27450200609713465
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.0020000000000000018,0.04469897088298564
VEN,0.07499999999999996,0.26352313834736496
XKO,0,0
