year,month,ID_2,est,se
2014,04,ALB.11.2_1,0,0
2014,04,ALB.12.2_1,0,0
2014,04,ALB.5.1_1,0,0
2014,04,AUT.2.6_2,0.093,0.290577761426155
2014,04,AUT.2.7_2,0.535,0.4990230696310783
2014,04,AUT.3.10_2,0.01,0.0995485304256668
2014,04,AUT.3.3_2,0,0
2014,04,AUT.4.12_2,0.218,0.4130939925085411
2014,04,AUT.4.16_2,0.637,0.4811054587743341
2014,04,AUT.4.3_2,0.625,0.48436516143258035
2014,04,AUT.4.4_2,0.356,0.4790547917446328
2014,04,AUT.4.6_2,0.017,0.1293357171384909
2014,04,AUT.4.8_2,0.247,0.43148253403489834
2014,04,AUT.6.12_2,0.031,0.17340435135563662
2014,04,AUT.6.3_2,0.212,0.40892936214366316
2014,04,AUT.6.4_2,0.11,0.31304631925323445
2014,04,AUT.9.1_2,0.001,0.03162277660168379
2014,04,BEL.2.1_1,0,0
2014,04,BEL.2.2_1,0,0
2014,04,BGR.13.10_1,0,0
2014,04,BGR.15.1_1,0,0
2014,04,BGR.24.11_1,0,0
2014,04,BGR.5.1_1,0,0
2014,04,DEU.3.1_1,0,0
2014,04,ESP.1.1_1,0,0
2014,04,ESP.1.2_1,0,0
2014,04,ESP.1.3_1,0,0
2014,04,ESP.1.4_1,0,0
2014,04,ESP.1.5_1,0,0
2014,04,ESP.1.6_1,0,0
2014,04,ESP.1.7_1,0,0
2014,04,ESP.1.8_1,0,0
2014,04,ESP.10.1_1,0,0
2014,04,ESP.10.2_1,0,0
2014,04,ESP.10.3_1,0,0
2014,04,ESP.11.1_1,0,0
2014,04,ESP.11.2_1,0,0
2014,04,ESP.12.1_1,0,0
2014,04,ESP.12.2_1,0,0
2014,04,ESP.12.3_1,0,0
2014,04,ESP.12.4_1,0,0
2014,04,ESP.13.1_1,0,0
2014,04,ESP.14.1_1,0,0
2014,04,ESP.14.2_1,0,0
2014,04,ESP.15.1_1,0,0
2014,04,ESP.16.1_1,0,0
2014,04,ESP.16.2_1,0,0
2014,04,ESP.16.3_1,0.011,0.10435463521037237
2014,04,ESP.17.1_1,0.004,0.06315051850925682
2014,04,ESP.18.1_1,0,0
2014,04,ESP.2.1_1,0,0
2014,04,ESP.2.2_1,0,0
2014,04,ESP.2.3_1,0,0
2014,04,ESP.3.1_1,0.001,0.03162277660168379
2014,04,ESP.4.1_1,0,0
2014,04,ESP.4.2_1,0,0
2014,04,ESP.4.3_1,0,0
2014,04,ESP.4.4_1,0,0
2014,04,ESP.4.5_1,0,0
2014,04,ESP.5.1_1,0,0
2014,04,ESP.5.2_1,0,0
2014,04,ESP.5.3_1,0,0
2014,04,ESP.5.4_1,0,0
2014,04,ESP.5.5_1,0,0
2014,04,ESP.5.6_1,0,0
2014,04,ESP.5.7_1,0,0
2014,04,ESP.5.8_1,0,0
2014,04,ESP.5.9_1,0,0
2014,04,ESP.6.1_1,0,0
2014,04,ESP.6.2_1,0,0
2014,04,ESP.6.3_1,0,0
2014,04,ESP.6.4_1,0,0
2014,04,ESP.7.1_1,0,0
2014,04,ESP.7.2_1,0,0
2014,04,ESP.8.1_1,0,0
2014,04,ESP.9.1_1,0,0
2014,04,FRA.11.11_1,0,0
2014,04,FRA.11.8_1,0,0
2014,04,FRA.13.5_1,0,0
2014,04,FRA.9.1_1,0,0
2014,04,GRC.1.1_1,0,0
2014,04,GRC.3.1_1,0,0
2014,04,GRC.6.1_1,0,0
2014,04,GRC.8.2_1,0,0
2014,04,HKG.2_1,0,0
2014,04,HRV.20.31_1,0,0
2014,04,HRV.4.7_1,0,0
2014,04,HUN.10.2_1,0.047,0.21174474216810163
2014,04,HUN.10.4_1,0.01,0.0995485304256668
2014,04,HUN.10.6_1,0.386,0.48707416400507353
2014,04,HUN.12.1_1,0.488,0.5001060948499889
2014,04,HUN.14.11_1,0,0
2014,04,HUN.14.12_1,0,0
2014,04,HUN.14.4_1,0,0
2014,04,HUN.14.5_1,0.371,0.4833141758655467
2014,04,HUN.14.7_1,0,0
2014,04,HUN.15.2_1,0,0
2014,04,HUN.15.7_1,0,0
2014,04,HUN.18.8_1,0,0
2014,04,HUN.19.2_1,0,0
2014,04,HUN.2.3_1,0.187,0.3901066305296325
2014,04,HUN.2.7_1,0,0
2014,04,HUN.20.4_1,0,0
2014,04,HUN.4.8_1,0,0
2014,04,HUN.5.1_1,0.026,0.15921478998305827
2014,04,HUN.6.7_1,0,0
2014,04,IND.20.26_1,0,0
