masked_lon,masked_lat,TigacellID,est,se
-0.05,35.7,-0.05_35.7,0,0
-0.05,38.6,-0.05_38.6,1.149978907989938e-4,7.675902362069729e-5
-0.05,38.65,-0.05_38.65,0,0
-0.05,38.7,-0.05_38.7,0,0
-0.05,38.75,-0.05_38.75,0,0
-0.05,38.8,-0.05_38.8,0,0
-0.05,38.85,-0.05_38.85,0,0
-0.05,39.9,-0.05_39.9,0,0
-0.05,39.95,-0.05_39.95,5.681442351548472e-5,3.7047527073218005e-4
-0.05,40,-0.05_40,2.2849314120930267e-5,1.489957181857017e-4
-0.05,40.05,-0.05_40.05,0,0
-0.05,40.1,-0.05_40.1,0,0
-0.05,40.15,-0.05_40.15,0,0
-0.05,40.25,-0.05_40.25,0,0
-0.05,40.3,-0.05_40.3,0,0
-0.05,40.35,-0.05_40.35,0,0
-0.05,40.55,-0.05_40.55,0,0
-0.05,40.7,-0.05_40.7,0,0
-0.05,40.75,-0.05_40.75,0,0
-0.05,40.8,-0.05_40.8,0,0
-0.05,40.95,-0.05_40.95,0,0
-0.05,41.2,-0.05_41.2,0,0
-0.05,41.3,-0.05_41.3,0,0
-0.05,41.45,-0.05_41.45,0,0
-0.05,41.5,-0.05_41.5,0,0
-0.05,41.7,-0.05_41.7,0,0
-0.05,41.95,-0.05_41.95,0,0
-0.05,42.05,-0.05_42.05,0,0
-0.05,42.1,-0.05_42.1,0,0
-0.05,42.15,-0.05_42.15,0,0
-0.05,42.55,-0.05_42.55,0,0
-0.05,42.6,-0.05_42.6,0,0
-0.05,42.65,-0.05_42.65,0,0
-0.05,42.7,-0.05_42.7,0,0
-0.05,42.85,-0.05_42.85,0,0
-0.05,43.05,-0.05_43.05,0,0
-0.05,44.75,-0.05_44.75,0,0
-0.05,45,-0.05_45,0,0
-0.05,51.35,-0.05_51.35,0,0
-0.05,51.4,-0.05_51.4,0,0
-0.05,51.45,-0.05_51.45,0,0
-0.05,51.5,-0.05_51.5,0,0
-0.05,51.55,-0.05_51.55,0,0
-0.05,51.6,-0.05_51.6,0,0
-0.05,51.65,-0.05_51.65,3.131335644180934e-4,0.009902152754082329
-0.05,51.8,-0.05_51.8,0,0
-0.1,38.55,-0.1_38.55,2.2308161189070602e-4,1.4890296332819138e-4
-0.1,38.6,-0.1_38.6,1.1154080594535301e-4,7.445148166409569e-5
-0.1,38.65,-0.1_38.65,0,0
-0.1,38.7,-0.1_38.7,0,0
-0.1,38.75,-0.1_38.75,0,0
-0.1,38.8,-0.1_38.8,2.485258125740812e-4,1.6588650961495548e-4
-0.1,38.85,-0.1_38.85,0,0
-0.1,39.85,-0.1_39.85,0.02274849517560008,0.1483382984011649
-0.1,39.9,-0.1_39.9,0,0
-0.1,39.95,-0.1_39.95,1.1362884703096946e-5,7.409505414643602e-5
-0.1,40,-0.1_40,1.1381618999193603e-5,7.421721667117755e-5
-0.1,40.05,-0.1_40.05,0,0
-0.1,40.1,-0.1_40.1,1.1362884703096946e-5,7.409505414643602e-5
-0.1,40.15,-0.1_40.15,0,0
-0.1,40.2,-0.1_40.2,0,0
-0.1,40.25,-0.1_40.25,0,0
-0.1,40.3,-0.1_40.3,0,0
-0.1,40.6,-0.1_40.6,0,0
-0.1,40.65,-0.1_40.65,0,0
-0.1,40.75,-0.1_40.75,0,0
-0.1,40.95,-0.1_40.95,0,0
-0.1,41.2,-0.1_41.2,0,0
-0.1,41.25,-0.1_41.25,0,0
-0.1,41.3,-0.1_41.3,0,0
-0.1,41.5,-0.1_41.5,0,0
-0.1,41.7,-0.1_41.7,0,0
-0.1,41.85,-0.1_41.85,0,0
-0.1,41.9,-0.1_41.9,0,0
-0.1,42.05,-0.1_42.05,0,0
-0.1,42.1,-0.1_42.1,0,0
-0.1,42.25,-0.1_42.25,0,0
-0.1,42.6,-0.1_42.6,0,0
-0.1,42.65,-0.1_42.65,0,0
-0.1,43,-0.1_43,0,0
-0.1,43.05,-0.1_43.05,0,0
-0.1,43.2,-0.1_43.2,0,0
-0.1,44.55,-0.1_44.55,0,0
-0.1,47.2,-0.1_47.2,0,0
-0.1,47.25,-0.1_47.25,0,0
-0.1,47.35,-0.1_47.35,0,0
-0.1,49.25,-0.1_49.25,0,0
-0.1,51.3,-0.1_51.3,0,0
-0.1,51.35,-0.1_51.35,6.868664355819065e-4,0.02172062384760146
