ID_0,est,se
ALB,0,0
ARG,0.131,0.33756918246924283
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.031000000000000028,0.17340435135563662
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.962,0.19129190414806527
HND,0.020000000000000018,0.14007005254378832
HRV,0,0
HUN,0,0
IND,0.10526000000000002,0.1406820446649587
ITA,0,0
MEX,0.34324023258602476,0.19914613729680794
NLD,0,0
PAK,0.356,0.4790547917446328
PER,0.16500000000000004,0.37136627864268035
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.010000000000000009,0.0995485304256668
VEN,0.09599999999999997,0.2947386484173239
XKO,0,0
