ID_0,est,se
AGO,0.7517065,0.38496656925898387
ALB,0.9994143474782055,0.36055095265641024
ARE,0.9999997051585824,0.32720798536555457
ARG,0.9999718346271494,0.2987464884099007
AUS,0.895870356,0.45457208909121544
AUT,0.9999999999980799,0.21703197364495427
AZE,0.998988757211335,0.3354247999733965
BDI,0.363,0.4811054587743341
BEL,0.30598082000000004,0.06221321401619591
BFA,0.015000000000000013,0.12161327966052798
BGD,0.999975035964179,0.3079846164458447
BGR,0.9999999999908252,0.3355216889966261
BIH,0.8534354408488138,0.3233445646468904
BLR,0.999591197499712,0.3862748116702736
BOL,0.972789120804267,0.2744055431789444
BRA,1,0.3166790963199257
BRN,0.632,0.4825026516080599
BWA,0.08099999999999996,0.27297163499805893
CAN,0.21777900000000006,0.2722022101785826
CHE,0.9977837768239373,0.2868403672199599
CHL,0.9809827830137597,0.2679362896722627
CHN,0.939486,0.28376168378352695
CIV,0.0050000000000000044,0.03528448660523481
CMR,0.006000000000000005,0.07726558075864033
COD,0.8756020691199999,0.34480538223876034
COL,0.9999999999948128,0.32130716952019683
CRI,0.9969432244509427,0.2893030788779385
CUB,0.28400000000000003,0.4511624403111894
CZE,0.99959442354864525,0.24681745336867783
DEU,0.9999999999999999,0.2722171907537168
DJI,0.01100000000000001,0.10435463521037237
DNK,0.91162465904008,0.43322443472231703
DOM,0.987546640812005,0.30411551127114034
DZA,1,0.2969475068251898
ECU,0.9999631640734966,0.20754683061547824
EGY,0.9999999999999999,0.365859900388135
ESP,0.8453881163305814,0.024915794987816722
EST,0.9569053218893878,0.4816551022732583
ETH,0.9960648722102678,0.29938019032020313
FIN,0.995108031063848,0.42177564613987745
FJI,0.545,0.4982200550190881
FRA,0.9999973213870038,0.17057146562290837
FRO,0.517,0.49996095943679536
GAB,0.05800000000000005,0.2338604085575211
GBR,0.860929056403201,0.22396762594583156
GEO,0.8747473559381476,0.22361184986100746
GHA,0.969827221,0.4864547810918982
GLP,0.08999999999999997,0.28632495871296654
GMB,0.841,0.36585906146062974
GNQ,0.345,0.4756061408363029
GRC,0.8841967124902417,0.12405442918734137
GTM,0.9970066470479344,0.3037639025757451
HND,0.84429022749184,0.3200951106806411
HRV,0.9999999997766498,0.39764195870799746
HTI,0.08299999999999996,0.2760202658994212
HUN,0.999999999999999,0.2298192204663569
IDN,1,0.2799351300168587
IND,1,0.29524303785262873
IRL,0.845,0.181042885876597
IRN,1,0.2503192730825897
IRQ,0.9965460314587704,0.35179628435198435
ISL,0.899,0.3014795016081357
ITA,0.9999992834367838,0.1415454579405844
JOR,0.9971410788606198,0.26902232108589447
JPN,0.387,0.48730736549786363
KAZ,0.99730630288858,0.36865382053876633
KEN,0.9821230704461623,0.36199212388349356
KGZ,0.9618994329999999,0.32754981477436335
KHM,0.785800507906,0.28428651230034774
KOR,1,0.29219332272040605
LAO,0.614,0.48707416400507353
LBN,0.9994199590036521,0.383139938200958
LKA,0.9984425894847967,0.30774242920154904
LTU,0.9998572225420892,0.28317065486571524
LUX,0.932117605018144,0.3856314921518415
LVA,0.73611919358,0.3377089993589509
MAR,0.9641067954016702,0.21161550499923637
MDG,0.694916753272,0.23021389511837242
MEX,1,0.25516289128248676
MLT,0.894,0.15399582693928662
MMR,0.892639262119744,0.30514428938776267
MNG,0.3222400000000001,0.3259385610883971
MOZ,0.2849999999999999,0.4516403203645341
MRT,0.77239108,0.3066504944151863
MTQ,0.713,0.4525879316064844
MYS,0.9968454763184073,0.20154290554582377
"NAM",0.929358,0.4342082020711904
NER,0.6584929639999999,0.44908510527234985
NGA,0.999999998897614,0.38790562259303313
NIC,0.9462247933871492,0.3937825860664335
NLD,1,0.18379414330887328
NOR,0.7433900019999999,0.47298380990546973
NPL,0.005989005999999963,0.04367971622795581
NZL,0,0
OMN,0.9991674163760935,0.33439059088214407
PAK,0.7941190525065426,0.24390631875473515
PAN,0.998647601143744,0.4308776660737586
PER,0.9998695993814793,0.27707188451719617
PHL,0.9999913637796419,0.344945240090084
POL,0.9999999999562947,0.2658730206411922
PRK,0.71,0.4539891035103223
PRT,0.9999999924920309,0.26282144995808315
PRY,0.9998593166892705,0.36098802822871395
PSE,0.9953444344334799,0.20330670790531608
REU,0.808935,0.4451429934037304
ROU,0.9999999999999999,0.3873484777467304
RUS,1,0.37510724909500565
SAU,0.9999854753166704,0.3795573337857578
SDN,0.559996,0.295795214983568
SEN,0.988073248768,0.24887576168595987
SLB,0.95248,0.3928950690726962
SLE,0.0050000000000000044,0.07056897321046962
SLV,0.980005850717284,0.3026968444304625
SOM,0.7747545775915936,0.34438077124333594
SRB,0.9975107120566002,0.2511741543987955
SSD,0.37725200000000003,0.3288903397346117
SVK,0.9782888621104392,0.26007033248583306
SVN,0.8946302281669903,0.3656919279892126
SWE,0.9997961302494017,0.36788996929216905
SYR,0.9998107204904478,0.3567392421981507
TCD,0.612,0.48753840227585526
TGO,0.001998999999999973,0.03162277660168379
THA,0.9999999999998441,0.35826191355839243
TKM,0.8417979999999999,0.48051061688953667
TUN,0.9999999980348294,0.38041524452101155
TUR,1,0.30446256206053135
TWN,0.639280908928,0.20471784025376613
TZA,0.7740776619999999,0.33409708138060945
UGA,0.754995665152,0.2731904467030632
UKR,1,0.36157185817711324
URY,0.9996503413375346,0.36975150140413987
USA,0.9999999999999971,0.2789033675210649
UZB,0.9998516689256445,0.34057544151159924
VEN,0.9999567619591542,0.39411913803865817
VNM,0.9999898069033991,0.31568326734650964
XKO,0.017000000000000015,0.06466785856924545
YEM,0.103576,0.2052120524780206
Z01,0.73964224,0.28321377301633915
Z07,0.632,0.4825026516080599
ZAF,0.9997543723925906,0.3186622010458599
ZMB,0.17199999999999993,0.3775692765024169
