ID_0,est,se
ALB,0.99940382561812,0.12909742730694404
ARG,0.787595433110688,0.3407929628098854
AUT,0.10478425000000002,0.021434797259693734
BEL,0,0
BGR,0.9999999999888189,0.3004188764895308
BIH,0.936332095,0.37376594048586276
BRA,0.974974048,0.32746395189026417
CHE,0.4812402790000001,0.23640909557280493
CHN,0.918692902894212,0.17901960137026804
COL,0.04200000000000004,0.20068950215762726
DEU,0.19199999999999995,0.13135672012217184
ESP,0.012977011000000038,0.0032230805464180763
FJI,0.987,0.11333068359382575
FRA,0.998873972742749,0.14811155630821482
GRC,0.156403532,0.16318355648385763
GTM,0.416574,0.32478051721307255
HND,0.623,0.4848774134831464
HRV,0.9998453787510093,0.38293060483343433
HUN,0.44011050944621655,0.07546512732522273
IND,0.1873994499999999,0.18538740651300312
ITA,0.999410707342058,0.11149132553253112
KOR,0.46664799999999995,0.3675261761748037
LKA,0.832,0.3740533597174552
MEX,0.04951900000000009,0.15109344495834817
MMR,0.4139999999999999,0.4927949338688932
NLD,0.4063840000000001,0.0015608268005841048
PAK,0,0
PAN,0.0030000000000000027,0.05471740119919799
PER,0.0020000000000000018,0.02234948544149282
PRT,0.195917569728,0.11314183595269359
PSE,0.804,0.39716714584887525
ROU,0.7305999999999999,0.2537622062545622
SLB,0.767,0.42295376802895357
SRB,0.5980011280731999,0.20387561040174326
SVN,0.672939567233398,0.30085465066853817
THA,0.38,0.48562931937418674
TUR,0.9999937408754175,0.29919668270326055
USA,0.41222154644365894,0.10635139113391537
XKO,0.09199999999999997,0.28917057184232914
ZAF,0.497,0.5002411830719671
