ID_0,est,se
ALB,1,0.10285083165368722
ARG,0.7061851120252001,0.34452958570624687
AUT,0.07986698200000009,0.01936153060065113
BEL,0,0
BGR,0.9999999999992121,0.2889958015361476
BIH,0.91149312,0.36889326142351303
BRA,0.90611712,0.22695568445380995
CHE,0.12671299999999996,0.14197858386460144
CHN,0.88395962394964,0.2039118254114055
COL,0.01100000000000001,0.10435463521037237
DEU,0.17999999999999994,0.12812656405451764
ESP,0.4511817723143188,0.03972664642977156
FJI,0.788,0.40892936214366316
FRA,0.9915508363880157,0.12132094043759335
GRC,0.18819596800000005,0.18607202209118412
GTM,0.4204319999999999,0.3175824415614066
HND,0.649,0.4775217555536366
HRV,0.9999536009734986,0.37737301398393996
HUN,0.5080673572940912,0.05369551143049576
IND,0.13519167399999998,0.13452085251366427
ITA,0.9995472637484218,0.12894157565680273
KOR,0.26949500000000004,0.3064907094666746
LKA,0.774,0.41844844258175834
MEX,0.028946000000000027,0.10343169264087981
MMR,0.3320000000000001,0.4711666350644939
NLD,0.4079999999999999,0.0013850958809078517
PAK,0,0
PAN,0,0
PER,0,0
PRT,0.07398457433599992,0.06383370848161961
PSE,0.545,0.4982200550190881
ROU,0.67786,0.25492446734347973
SLB,0.875,0.33088439746304826
SRB,0.592988738387968,0.19622137591333325
SVN,0.51283348744,0.2589397056348003
THA,0.386,0.48707416400507353
TUR,0.9999591171375202,0.2761871971404331
USA,0.4750565848001237,0.12390864341234627
XKO,0.07299999999999995,0.2602666685127751
ZAF,0.993,0.08341437500789632
